"user_id","age","gender","zip_code","other","executive","writer","administrator","student","marketing","educator","librarian","entertainment","engineer","programmer","scientist","artist","lawyer","retired","salesman","homemaker","technician","doctor","healthcare","none"
277,23,1,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,18,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,36,1,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,38,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
281,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,31,0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,51,1,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,59,1,62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
285,26,0,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
286,36,0,37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
287,30,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
288,54,0,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,22,0,61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,56,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,23,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
292,32,0,67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
293,47,0,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,50,0,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,24,1,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,44,1,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,26,0,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,36,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
299,25,0,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,17,1,61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,35,0,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,30,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,40,0,70,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
304,35,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
305,19,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,35,1,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,26,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,35,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
309,35,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,32,0,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
311,22,0,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,33,0,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,44,0,98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
314,48,1,78,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,42,0,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,46,0,94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,39,0,93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,42,0,77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,34,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
320,22,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,38,0,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
322,39,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,27,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,30,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,18,1,93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,25,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
327,32,0,62,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
328,24,0,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
329,25,0,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,13,1,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,20,1,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,28,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
333,28,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
334,27,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
335,50,0,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
336,27,0,66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
337,32,0,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
338,31,0,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,37,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,19,0,77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,44,0,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,57,0,94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,70,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
345,23,0,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
346,27,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
347,18,1,98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,44,0,53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
349,37,0,77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
350,49,1,61,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,29,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
352,39,0,95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
353,32,0,95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
354,17,0,97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,55,0,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
356,28,1,94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
357,46,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
358,45,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
359,22,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,32,0,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
361,25,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,33,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
363,44,0,61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,26,0,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
365,50,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,17,0,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,14,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,35,0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,29,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,31,1,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
371,25,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
372,24,0,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
373,26,1,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,42,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
375,57,0,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,33,0,92,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
377,15,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,28,0,94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,21,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
380,28,1,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,45,0,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,57,1,92,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
383,26,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,65,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
385,29,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
386,21,0,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
387,19,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,52,0,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,25,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,37,0,91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,23,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,21,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
393,19,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,18,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,57,0,91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,22,0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
398,40,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,42,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,50,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,24,0,94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
402,22,1,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,35,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
404,33,1,85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,19,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,18,1,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,55,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,25,0,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,25,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,30,1,48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
411,17,0,37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
412,29,1,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
413,32,0,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
414,27,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
415,22,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,22,0,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,48,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,29,0,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
419,14,1,53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,33,0,95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,35,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
422,24,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
423,28,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,39,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,43,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
426,22,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
427,42,0,93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
428,30,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
429,30,0,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
430,44,1,95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,18,1,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,22,0,85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,53,0,78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
434,60,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
435,30,1,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,15,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
437,20,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,43,1,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,27,0,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,20,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,51,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,42,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
443,39,0,92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,21,1,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
445,29,0,94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
446,43,0,98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
447,37,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,40,1,73,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,24,0,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,24,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
451,60,0,78,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,41,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
453,22,1,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,38,0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
455,24,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
456,53,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,55,0,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,19,0,83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,23,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,58,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,36,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,28,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
463,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
464,27,0,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
465,44,0,63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,35,0,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
467,31,0,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
468,40,1,43,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,31,1,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,18,1,95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,51,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,26,0,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,25,0,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,29,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,28,0,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,26,1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
477,50,1,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,40,1,92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,26,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
480,28,0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
481,44,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,36,1,77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,28,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
484,51,0,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,50,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
486,33,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
487,44,0,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
488,68,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
489,30,1,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,20,1,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,70,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
492,51,1,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,40,1,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
494,28,0,63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
495,20,0,92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,33,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
497,24,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
498,23,0,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,32,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
500,46,0,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
501,25,1,80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,27,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
503,18,0,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,19,0,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,28,0,92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,49,0,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,52,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,51,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
509,46,0,80,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
510,53,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,47,0,91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,30,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,48,0,83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,32,0,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,22,0,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,42,1,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,47,0,95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,39,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,43,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
520,33,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
521,40,1,89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
522,24,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
523,30,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
524,46,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
525,36,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,50,1,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,36,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
528,55,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
529,60,0,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,23,0,61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,31,0,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,29,1,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
533,25,0,53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,33,0,95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
535,30,1,94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
536,39,0,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
537,31,1,68,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,27,0,63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
539,16,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
540,46,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
541,51,0,93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,60,0,78,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,38,0,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,18,0,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,27,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,21,0,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
547,37,1,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,33,1,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,24,0,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,30,0,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,13,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
552,47,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
553,37,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
554,50,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
